TF	Target	EdgeWeight
G021	G044	0.0016559692
G099	G023	0.0016559176
G036	G022	0.0016558984
G059	G091	0.0016558282
G016	G019	0.001655814
G036	G062	0.0016557848
G076	G009	0.0016557738
G086	G081	0.0016557552
G027	G065	0.001655744
G024	G049	0.0016557241
G076	G065	0.0016556621
G033	G072	0.0016556509
G006	G005	0.0016555451
G067	G028	0.0016555341
G066	G093	0.0016555212
G060	G075	0.0016554535
G083	G001	0.001655413
G018	G024	0.0016553858
G034	G077	0.0016552851
G080	G019	0.0016552446
G093	G090	0.001655229
G042	G057	0.0016550728
G006	G056	0.0016550684
G024	G018	0.001655037
G006	G094	0.0016550194
G057	G009	0.0016550089
G074	G078	0.0016549884
G052	G024	0.0016549797
G029	G059	0.0016549409
G086	G012	0.0016549198
G015	G005	0.0016549092
G097	G049	0.0016548929
G024	G047	0.0016548878
G021	G015	0.001654854
G055	G078	0.0016547872
G003	G079	0.0016547685
G003	G001	0.001654747
G031	G100	0.0016547316
G002	G081	0.0016546885
G081	G024	0.0016546608
G011	G084	0.00165464
G075	G056	0.0016545908
G087	G068	0.0016545814
G031	G054	0.0016544848
G052	G074	0.0016544694
G006	G047	0.001654465
G062	G057	0.0016544326
G090	G060	0.0016544008
G072	G058	0.0016543973
G092	G017	0.0016543616
G090	G042	0.0016543508
G042	G038	0.0016543333
G026	G043	0.001654325
G086	G014	0.0016542461
G085	G009	0.0016542444
G092	G056	0.0016542034
G095	G043	0.0016542014
G002	G069	0.0016541972
G035	G054	0.0016541943
G036	G041	0.0016541709
G080	G009	0.0016541515
G008	G025	0.0016541323
G050	G089	0.001654078
G066	G043	0.0016540502
G004	G047	0.001654015
G089	G074	0.0016540067
G076	G099	0.001653993
G035	G033	0.0016539827
G039	G061	0.0016539666
G081	G010	0.001653948
G048	G016	0.0016539394
G073	G098	0.001653923
G096	G019	0.0016539093
G069	G050	0.0016539069
G040	G077	0.0016538933
G075	G015	0.0016538663
G003	G018	0.0016538327
G073	G032	0.0016538309
G028	G046	0.0016538101
G064	G008	0.0016537168
G062	G073	0.0016536679
G004	G094	0.0016536525
G004	G096	0.0016536482
G081	G066	0.0016536033
G006	G095	0.0016535816
G044	G081	0.0016535429
G026	G065	0.0016535134
G003	G073	0.001653513
G092	G019	0.0016534844
G025	G086	0.001653432
G068	G070	0.0016534108
G054	G087	0.0016533477
G088	G080	0.0016533311
G027	G033	0.0016533282
G038	G009	0.0016532763
G052	G021	0.0016532637
G021	G094	0.0016532532
G064	G063	0.0016532508
G007	G005	0.0016532441
G055	G070	0.0016532314
G054	G081	0.0016531403
G017	G088	0.0016531039
G081	G054	0.0016530787
G083	G009	0.0016530111
G099	G055	0.0016529714
G001	G090	0.0016529037
G093	G009	0.0016528637
G071	G024	0.0016528564
G066	G055	0.0016528523
G050	G055	0.0016528453
G025	G077	0.0016528134
G041	G074	0.0016527582
G098	G016	0.0016527396
G018	G087	0.0016527212
G086	G002	0.0016527196
G074	G052	0.0016526955
G024	G081	0.0016526841
G085	G075	0.001652655
G074	G046	0.0016526113
G083	G069	0.0016525988
G024	G076	0.0016525902
G076	G029	0.0016525333
G053	G014	0.0016524656
G063	G027	0.0016524569
G079	G008	0.0016524263
G098	G096	0.0016523736
G099	G015	0.0016523204
G061	G017	0.0016522883
G021	G059	0.0016522848
G012	G034	0.0016522813
G020	G067	0.0016522636
G070	G005	0.0016522049
G069	G079	0.0016521633
G088	G096	0.0016521252
G034	G064	0.0016520362
G052	G065	0.0016520222
G097	G048	0.0016520174
G078	G096	0.0016520025
G004	G083	0.001651978
G099	G074	0.0016519399
G080	G031	0.0016519238
G060	G061	0.0016519224
G053	G038	0.001651887
G097	G075	0.0016518721
G099	G076	0.0016518205
G060	G032	0.0016517686
G062	G025	0.001651757
G061	G043	0.0016517239
G099	G027	0.0016517045
G060	G073	0.0016516448
G088	G013	0.0016516335
G093	G040	0.0016515899
G006	G082	0.0016515887
G055	G043	0.0016515144
G052	G089	0.0016515126
G048	G066	0.0016513192
G096	G080	0.0016513075
G042	G013	0.001651302
G067	G044	0.0016511868
G080	G087	0.0016511799
G045	G064	0.001651179
G032	G012	0.0016511726
G092	G074	0.0016511567
G066	G030	0.0016511279
G032	G010	0.0016511112
G078	G015	0.0016511075
G044	G075	0.0016510735
G051	G093	0.001651032
G059	G031	0.0016510289
G097	G050	0.0016510116
G015	G068	0.0016509744
G071	G050	0.0016508887
G096	G026	0.0016508886
G008	G081	0.0016508746
G029	G071	0.0016508726
G090	G088	0.001650829
G057	G023	0.0016508137
G015	G079	0.0016507648
G089	G073	0.001650705
G025	G041	0.0016506872
G071	G021	0.0016506853
G084	G002	0.001650673
G008	G024	0.001650647
G007	G044	0.0016506417
G096	G054	0.0016506094
G013	G079	0.0016505837
G044	G015	0.0016505824
G021	G091	0.0016503833
G059	G093	0.0016503669
G022	G020	0.0016503497
G024	G025	0.0016503452
G074	G020	0.0016503071
G098	G014	0.0016502752
G074	G035	0.0016501952
G094	G013	0.0016501516
G034	G059	0.0016501261
G090	G001	0.0016500946
G026	G070	0.0016500193
G027	G085	0.0016499636
G088	G039	0.0016499427
G081	G026	0.0016499099
G054	G021	0.0016498955
G052	G002	0.0016498523
G100	G003	0.0016498518
G059	G089	0.0016497968
G064	G049	0.0016497953
G048	G013	0.0016497943
G011	G001	0.0016497766
G045	G060	0.0016497598
G028	G059	0.0016497135
G001	G013	0.0016496785
G088	G089	0.0016496748
G082	G033	0.0016496367
G006	G026	0.00164963
G041	G089	0.0016496105
G011	G035	0.0016495961
G007	G009	0.0016495889
G025	G017	0.0016495755
G081	G051	0.0016495682
G059	G040	0.0016495541
G086	G046	0.0016495354
G025	G072	0.0016494968
G008	G092	0.0016494909
G006	G070	0.0016494908
G097	G005	0.0016494785
G023	G034	0.0016494767
G043	G050	0.0016494574
G040	G070	0.0016493108
G074	G069	0.0016493085
G032	G019	0.0016493058
G071	G044	0.0016492945
G065	G014	0.0016492887
G092	G091	0.0016492846
G035	G085	0.0016492836
G047	G061	0.0016492248
G049	G068	0.0016492202
G086	G088	0.0016492017
G011	G091	0.0016491635
G059	G099	0.0016491209
G022	G093	0.001649105
G004	G097	0.0016490057
G020	G068	0.0016489387
G032	G033	0.0016488717
G098	G054	0.0016488666
G038	G018	0.0016488234
G060	G029	0.0016488027
G091	G057	0.0016487597
G087	G013	0.0016487427
G089	G042	0.0016487193
G019	G086	0.0016487185
G011	G043	0.0016486733
G015	G073	0.0016486673
G080	G055	0.001648628
G015	G060	0.0016486167
G083	G002	0.0016485736
G099	G029	0.0016485467
G021	G077	0.001648509
G003	G050	0.0016485051
G073	G017	0.0016484936
G019	G035	0.0016484862
G066	G062	0.0016484828
G061	G046	0.0016484567
G086	G026	0.0016483617
G061	G035	0.0016483478
G040	G053	0.0016482756
G053	G002	0.0016482436
G055	G025	0.0016482178
G040	G038	0.0016481978
G020	G077	0.0016481931
G039	G007	0.0016481371
G044	G058	0.001648031
G077	G073	0.0016479974
G059	G021	0.0016479625
G079	G095	0.001647947
G011	G052	0.0016479148
G004	G035	0.0016479116
G061	G080	0.0016478581
G048	G073	0.0016478559
G004	G018	0.0016478327
G049	G074	0.001647823
G055	G052	0.0016478201
G086	G006	0.001647813
G061	G029	0.0016477923
G072	G081	0.0016477895
G050	G018	0.0016477862
G089	G020	0.0016477691
G065	G038	0.0016477603
G052	G014	0.0016477264
G089	G040	0.0016477149
G014	G052	0.0016477022
G055	G095	0.0016476851
G043	G077	0.0016476557
G021	G048	0.0016476529
G004	G033	0.0016476277
G027	G019	0.0016476228
G062	G058	0.0016475435
G027	G087	0.0016475333
G001	G083	0.0016475264
G049	G056	0.0016475148
G070	G058	0.0016475138
G056	G024	0.0016475113
G035	G058	0.0016474898
G042	G056	0.0016474562
G086	G042	0.0016473911
G033	G012	0.0016473698
G095	G021	0.001647361
G010	G068	0.0016473278
G084	G074	0.0016473169
G084	G020	0.0016472461
G021	G075	0.0016471895
G086	G035	0.0016471803
G041	G033	0.0016471463
G063	G048	0.0016471435
G054	G008	0.0016471349
G080	G090	0.0016471347
G050	G097	0.0016471012
G020	G026	0.0016470987
G072	G048	0.0016469574
G075	G029	0.001646865
G048	G067	0.0016468326
G094	G097	0.0016468322
G071	G081	0.0016468277
G040	G064	0.0016468046
G059	G050	0.0016467943
G085	G072	0.0016467925
G090	G029	0.0016467398
G030	G085	0.0016467134
G014	G097	0.0016466288
G041	G014	0.0016466107
G066	G085	0.0016466103
G058	G007	0.0016465931
G023	G026	0.0016465825
G044	G024	0.0016465812
G091	G060	0.0016465806
G039	G030	0.001646512
G050	G030	0.0016464953
G029	G095	0.0016464951
G035	G057	0.0016464805
G005	G056	0.0016464785
G090	G093	0.0016464667
G014	G083	0.0016464351
G090	G062	0.0016464301
G080	G052	0.001646342
G071	G073	0.0016462668
G051	G002	0.0016462605
G051	G033	0.0016462421
G034	G088	0.0016462123
G003	G043	0.0016461847
G035	G074	0.0016461808
G064	G026	0.0016461785
G028	G018	0.0016461785
G084	G099	0.001646147
G036	G020	0.0016460958
G095	G041	0.0016460787
G030	G095	0.0016460717
G041	G026	0.0016460712
G021	G055	0.0016460479
G052	G027	0.0016459787
G018	G021	0.0016459682
G020	G082	0.0016458787
G043	G075	0.0016458292
G052	G083	0.0016458199
G041	G088	0.0016458179
G096	G009	0.0016458152
G006	G009	0.0016457877
G091	G037	0.0016457858
G030	G062	0.0016457827
G073	G053	0.0016457471
G056	G023	0.0016457444
G011	G040	0.0016457228
G025	G053	0.0016457078
G070	G026	0.0016456933
G075	G058	0.0016456102
G059	G060	0.0016455987
G041	G007	0.0016455882
G064	G067	0.001645577
G086	G009	0.0016455518
G057	G068	0.0016455497
G093	G083	0.001645541
G009	G076	0.0016455186
G098	G094	0.0016455108
G078	G009	0.0016455057
G050	G016	0.0016454357
G066	G013	0.0016453697
G021	G020	0.0016452584
G097	G010	0.0016451996
G067	G076	0.0016451823
G045	G082	0.0016451674
G092	G023	0.0016451643
G036	G043	0.0016451466
G014	G054	0.0016451223
G003	G011	0.0016451089
G044	G022	0.0016451069
G059	G023	0.0016450813
G067	G086	0.0016450534
G019	G044	0.0016450505
G054	G066	0.0016449875
G023	G090	0.0016449866
G007	G048	0.0016449642
G100	G030	0.0016449379
G016	G065	0.0016449323
G054	G060	0.0016449294
G068	G069	0.0016448534
G095	G049	0.0016448008
G036	G027	0.0016447719
G046	G017	0.001644702
G034	G030	0.0016446831
G054	G083	0.0016446814
G012	G046	0.0016446727
G063	G068	0.0016446535
G044	G034	0.001644624
G083	G076	0.0016445621
G099	G054	0.0016445176
G007	G090	0.0016444616
G086	G083	0.0016444415
G015	G019	0.0016444314
G098	G061	0.0016444304
G024	G098	0.0016444159
G077	G061	0.0016444032
G087	G079	0.0016444029
G066	G059	0.0016443853
G079	G074	0.0016443564
G099	G097	0.0016443455
G060	G049	0.0016443093
G022	G074	0.0016442991
G068	G087	0.0016442159
G038	G058	0.0016441895
G049	G070	0.001644172
G036	G098	0.0016441569
G011	G026	0.001644156
G044	G092	0.0016441423
G011	G082	0.0016441268
G011	G032	0.001644092
G059	G085	0.0016440536
G026	G098	0.0016440406
G001	G097	0.0016440396
G035	G081	0.0016439997
G018	G089	0.0016439654
G038	G037	0.001643874
G033	G058	0.0016438077
G084	G059	0.0016437947
G001	G075	0.0016436874
G100	G015	0.0016436769
G064	G082	0.0016436718
G053	G012	0.0016436634
G038	G042	0.0016436377
G002	G018	0.0016436193
G078	G086	0.0016435868
G086	G057	0.0016434895
G071	G020	0.0016434009
G044	G057	0.0016433821
G019	G015	0.001643373
G006	G044	0.0016433606
G093	G073	0.0016433005
G094	G009	0.0016432755
G041	G036	0.001643261
G077	G096	0.0016432562
G093	G053	0.0016432521
G046	G060	0.0016432435
G054	G016	0.0016432147
G044	G071	0.0016432082
G008	G050	0.0016430749
G086	G094	0.001643072
G052	G009	0.0016430523
G082	G001	0.0016430428
G066	G006	0.0016430183
G058	G008	0.0016430137
G098	G068	0.0016429976
G005	G033	0.0016429614
G048	G088	0.0016429462
G045	G093	0.0016429349
G044	G013	0.0016429159
G055	G038	0.0016429059
G039	G079	0.001642902
G049	G081	0.0016429011
G052	G073	0.0016428954
G076	G079	0.0016428551
G086	G082	0.0016427952
G047	G057	0.0016427843
G019	G050	0.0016427834
G071	G034	0.0016427605
G076	G054	0.0016427389
G014	G090	0.001642727
G041	G017	0.0016427039
G004	G056	0.0016426939
G067	G089	0.0016426666
G021	G011	0.0016426555
G096	G098	0.0016425352
G064	G080	0.0016425151
G052	G001	0.0016424847
G021	G099	0.0016424556
G024	G033	0.0016424392
G081	G076	0.0016423804
G032	G037	0.0016423659
G059	G053	0.001642359
G023	G046	0.001642357
G050	G048	0.0016423455
G094	G077	0.0016423386
G098	G006	0.001642326
G092	G008	0.0016423033
G022	G011	0.001642269
G021	G065	0.001642265
G059	G081	0.0016422347
G030	G093	0.0016421896
G011	G063	0.0016421777
G099	G041	0.0016421074
G054	G023	0.0016420947
G077	G027	0.001642093
G017	G069	0.001642085
G070	G097	0.001641968
G064	G060	0.0016419315
G036	G054	0.0016419191
G092	G079	0.0016419104
G083	G070	0.0016418828
G093	G062	0.0016418449
G045	G035	0.0016418432
G099	G046	0.0016417234
G090	G003	0.00164171
G028	G013	0.0016416707
G020	G085	0.0016416456
G079	G020	0.0016416217
G001	G069	0.0016415818
G039	G043	0.0016415741
G077	G054	0.0016415335
G035	G022	0.0016415287
G072	G013	0.0016415223
G048	G079	0.0016414884
G025	G085	0.0016414351
G069	G055	0.0016414224
G067	G022	0.0016413105
G078	G100	0.0016411558
G088	G003	0.0016410999
G069	G038	0.0016410929
G088	G092	0.0016410922
G046	G077	0.0016410918
G011	G064	0.0016410841
G094	G089	0.0016410736
G092	G088	0.0016410414
G030	G092	0.0016410173
G068	G095	0.0016410114
G046	G070	0.0016409755
G064	G078	0.0016409652
G087	G077	0.0016409601
G015	G041	0.0016409402
G007	G041	0.0016409003
G093	G021	0.0016408905
G034	G069	0.001640826
G056	G054	0.0016408187
G069	G058	0.0016407743
G025	G084	0.0016407466
G014	G010	0.0016407341
G028	G006	0.0016407319
G080	G037	0.0016406892
G099	G081	0.001640561
G075	G048	0.0016405273
G007	G026	0.0016405081
G081	G027	0.0016404948
G078	G007	0.0016404926
G092	G033	0.0016404114
G042	G081	0.0016403995
G059	G002	0.001640387
G097	G021	0.0016403868
G080	G044	0.0016403815
G042	G008	0.0016403567
G042	G089	0.0016403288
G003	G087	0.00164032
G021	G078	0.0016402538
G048	G076	0.0016402047
G007	G073	0.0016401326
G051	G012	0.0016401054
G001	G043	0.0016400466
G079	G077	0.0016400208
G017	G083	0.0016400072
G089	G088	0.0016399852
G047	G001	0.0016399719
G077	G001	0.0016399538
G098	G084	0.0016399336
G022	G012	0.0016398972
G035	G068	0.0016398508
G060	G042	0.0016398473
G060	G026	0.0016398452
G054	G065	0.0016397914
G073	G099	0.0016397827
G036	G076	0.0016397787
G025	G016	0.0016397665
G098	G067	0.0016397499
G030	G048	0.0016396488
G020	G006	0.0016396488
G033	G050	0.0016396209
G067	G065	0.0016395819
G008	G088	0.0016395304
G093	G031	0.0016395118
G011	G014	0.0016395083
G023	G089	0.0016394991
G015	G085	0.0016394797
G016	G062	0.0016392812
G052	G088	0.001639272
G075	G064	0.0016392509
G072	G024	0.0016392232
G060	G082	0.0016391691
G079	G096	0.0016391529
G048	G082	0.0016390726
G027	G037	0.0016390722
G033	G046	0.0016390209
G064	G029	0.0016390167
G007	G057	0.001638987
G093	G013	0.0016389725
G096	G088	0.0016389377
G073	G070	0.0016388517
G077	G060	0.0016388464
G006	G061	0.0016388431
G075	G083	0.0016388337
G052	G076	0.0016388079
G050	G043	0.001638775
G056	G003	0.0016387377
G016	G010	0.0016386958
G086	G061	0.0016386759
G054	G078	0.0016386206
G050	G093	0.0016385425
G033	G089	0.001638541
G093	G060	0.0016385245
G071	G054	0.0016384742
G022	G035	0.0016384536
G018	G081	0.0016384489
G003	G049	0.001638414
G060	G017	0.0016383925
G057	G035	0.0016383707
G072	G083	0.0016383097
G097	G019	0.0016382509
G014	G024	0.0016382508
G066	G054	0.0016381653
G007	G088	0.0016381515
G045	G096	0.0016381263
G062	G012	0.0016380923
G052	G071	0.0016380793
G083	G019	0.0016380451
G073	G040	0.0016380317
G052	G048	0.0016380023
G094	G071	0.0016379943
G034	G007	0.0016379852
G070	G055	0.0016379481
G006	G086	0.0016379291
G097	G037	0.0016379216
G056	G033	0.0016379188
G093	G095	0.0016378582
G062	G082	0.0016378235
G074	G081	0.0016378235
G080	G100	0.0016377877
G030	G057	0.0016377419
G021	G093	0.0016376837
G095	G060	0.0016375916
G028	G031	0.0016375647
G097	G001	0.0016375331
G034	G044	0.0016374551
G058	G063	0.0016374511
G067	G087	0.0016373495
G093	G078	0.0016373114
G005	G031	0.0016371686
G099	G037	0.0016371385
G034	G068	0.0016371328
G048	G027	0.0016371161
G087	G060	0.0016370396
G042	G024	0.00163702
G069	G027	0.0016369254
G023	G057	0.0016368774
G072	G093	0.0016368337
G007	G020	0.0016368297
G057	G063	0.0016368125
G083	G096	0.0016368086
G001	G042	0.0016367626
G007	G065	0.0016367609
G001	G063	0.001636746
G100	G069	0.0016367382
G079	G012	0.0016366534
G043	G076	0.0016366532
G054	G009	0.0016366438
G079	G043	0.0016365757
G087	G082	0.0016364683
G087	G029	0.0016363914
G074	G001	0.0016362899
G094	G068	0.0016362886
G071	G094	0.0016362474
G064	G089	0.0016362397
G074	G034	0.0016362127
G089	G038	0.0016361541
G070	G063	0.0016360121
G039	G026	0.0016359562
G087	G081	0.0016359334
G084	G083	0.0016359326
G060	G001	0.0016359278
G041	G013	0.0016358782
G094	G031	0.0016358743
G070	G032	0.0016358439
G071	G082	0.0016358009
G098	G037	0.0016357467
G004	G043	0.001635709
G044	G023	0.0016356797
G036	G012	0.0016356462
G043	G097	0.0016355353
G083	G079	0.0016354781
G095	G087	0.0016354586
G019	G033	0.0016354036
G052	G095	0.0016353577
G074	G097	0.0016353473
G076	G045	0.0016353257
G095	G092	0.0016353033
G039	G067	0.0016352986
G050	G069	0.0016352914
G009	G001	0.0016352867
G063	G057	0.0016352859
G032	G100	0.0016352558
G077	G049	0.0016352553
G010	G024	0.0016352484
G093	G034	0.0016352229
G044	G076	0.001635196
G011	G006	0.0016351857
G046	G058	0.0016351843
G004	G095	0.0016351611
G069	G088	0.0016351403
G074	G033	0.0016351249
G073	G064	0.0016351112
G067	G062	0.0016350797
G064	G023	0.0016349625
G001	G025	0.0016348346
G016	G074	0.0016347582
G097	G081	0.0016347186
G039	G048	0.0016347088
G048	G036	0.0016346291
G024	G083	0.0016345844
G083	G025	0.0016345441
G076	G012	0.0016345314
G055	G040	0.0016344676
G071	G016	0.0016344137
G086	G058	0.0016343431
G014	G009	0.0016342856
G019	G014	0.0016342533
G046	G026	0.0016342058
G034	G014	0.0016341809
G067	G085	0.0016341662
G081	G061	0.0016341622
G082	G024	0.0016340689
G044	G025	0.0016340519
G051	G085	0.0016339011
G094	G059	0.0016338627
G096	G069	0.0016338178
G060	G089	0.001633804
G098	G001	0.0016337852
G026	G018	0.0016337844
G049	G078	0.0016337724
G045	G056	0.001633725
G049	G046	0.0016337072
G100	G053	0.0016336915
G029	G089	0.001633532
G084	G088	0.0016335059
G037	G069	0.0016334353
G026	G024	0.0016333164
G062	G046	0.0016333031
G055	G033	0.0016332464
G067	G030	0.0016331874
G094	G082	0.0016331521
G092	G093	0.0016331215
G095	G045	0.0016330943
G072	G033	0.0016330496
G043	G030	0.001633024
G090	G089	0.0016330222
G009	G046	0.0016330178
G067	G040	0.001632996
G044	G086	0.0016329547
G097	G012	0.0016329186
G079	G006	0.001632904
G025	G009	0.0016328981
G034	G073	0.0016328892
G077	G086	0.0016328656
G023	G015	0.0016328595
G051	G092	0.001632847
G006	G064	0.0016328222
G005	G081	0.0016328207
G039	G063	0.0016327559
G043	G034	0.0016327403
G080	G074	0.0016327362
G004	G090	0.0016327165
G021	G022	0.0016326846
G021	G013	0.0016326536
G042	G060	0.0016326369
G025	G056	0.0016325917
G093	G079	0.0016325818
G039	G058	0.0016325797
G038	G029	0.001632457
G003	G076	0.001632441
G048	G031	0.0016323894
G044	G077	0.0016323706
G052	G035	0.0016323536
G088	G008	0.0016322908
G065	G006	0.0016321954
G083	G018	0.0016321695
G097	G045	0.00163213
G057	G040	0.0016321284
G089	G036	0.0016321231
G054	G037	0.0016321208
G069	G035	0.0016320357
G072	G092	0.001631996
G045	G076	0.0016319664
G011	G031	0.0016318964
G088	G038	0.0016318808
G008	G072	0.0016318704
G081	G069	0.0016317989
G063	G087	0.0016316872
G006	G021	0.0016316118
G079	G057	0.0016316043
G052	G092	0.0016316035
G097	G062	0.0016315952
G099	G078	0.0016315859
G045	G097	0.0016315859
G034	G090	0.0016314617
G088	G032	0.0016314348
G076	G034	0.0016313696
G081	G099	0.001631199
G040	G088	0.001631158
G064	G088	0.0016311283
G053	G076	0.0016310542
G064	G043	0.0016309803
G033	G060	0.0016309638
G044	G090	0.0016309421
G006	G037	0.00163094
G011	G096	0.0016308896
G081	G071	0.0016308894
G033	G041	0.0016308067
G024	G042	0.0016308007
G081	G057	0.0016307518
G069	G063	0.0016307433
G048	G008	0.001630699
G059	G087	0.0016306951
G032	G093	0.0016306638
G080	G012	0.0016306269
G055	G064	0.0016305383
G004	G079	0.0016305135
G091	G088	0.0016304712
G053	G021	0.0016304655
G033	G098	0.0016304625
G053	G064	0.0016304618
G044	G063	0.0016304316
G084	G031	0.0016304235
G020	G055	0.0016303636
G098	G011	0.0016303527
G020	G078	0.0016303168
G057	G073	0.0016302159
G040	G048	0.0016302131
G084	G096	0.0016302019
G008	G001	0.001630183
G058	G014	0.001630131
G022	G051	0.0016300349
G001	G095	0.0016299426
G069	G081	0.001629789
G073	G013	0.0016297688
G004	G022	0.0016297178
G080	G098	0.0016295807
G055	G100	0.0016295806
G005	G003	0.001629502
G098	G076	0.0016295019
G005	G051	0.0016294997
G006	G098	0.0016294974
G038	G020	0.001629425
G053	G046	0.0016294
G021	G089	0.0016292491
G067	G049	0.0016290729
G073	G005	0.0016290629
G067	G071	0.0016290178
G074	G091	0.001628946
G069	G076	0.0016289189
G064	G098	0.0016288413
G003	G021	0.0016287946
G071	G076	0.0016287878
G078	G061	0.001628787
G077	G097	0.0016287335
G035	G008	0.0016287146
G088	G059	0.0016286729
G021	G005	0.0016286353
G015	G017	0.001628631
G053	G083	0.0016285592
G026	G033	0.0016285421
G095	G078	0.0016284966
G011	G055	0.0016284637
G034	G043	0.0016284478
